Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload,ROOF_STATUS
2026-01-30,16:23:40,+07,0,220,25.8,25.9,False,OFF
2026-01-30,16:23:42,+07,0,220,27.7,25.8,False,OFF
2026-01-30,16:23:44,+07,0,220,25.8,27.7,False,OFF
2026-01-30,16:23:46,+07,0,220,25.8,27.7,False,OFF
2026-01-30,16:23:48,+07,0,220,40.0,27.7,False,OFF
2026-01-30,16:23:50,+07,0,220,25.8,27.7,False,OFF
2026-01-30,16:23:52,+07,0,220,25.8,27.7,False,OFF
2026-01-30,16:23:54,+07,0,220,40.0,27.7,False,OFF
2026-01-30,16:23:56,+07,0,220,25.8,25.8,False,OFF
2026-01-30,16:23:58,+07,0,220,25.8,25.8,False,OFF
2026-01-30,16:24:01,+07,1,220,27.7,25.8,False,OFF
2026-01-30,16:24:03,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:24:05,+07,1,220,27.8,25.8,False,OFF
2026-01-30,16:24:07,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:24:09,+07,1,220,25.8,25.8,False,OFF
2026-01-30,16:24:11,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:24:13,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:24:15,+07,0,220,25.8,27.8,False,OFF
2026-01-30,16:24:17,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:24:19,+07,0,220,25.8,27.8,False,OFF
2026-01-30,16:24:21,+07,1,220,27.8,27.8,False,OFF
2026-01-30,16:24:23,+07,1,220,80.0,27.8,False,OFF
2026-01-30,16:24:25,+07,1,220,25.8,27.8,False,OFF
2026-01-30,16:24:27,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:24:29,+07,1,220,25.8,27.8,False,OFF
2026-01-30,16:24:38,+07,0,220,25.8,27.8,False,OFF
2026-01-30,16:24:41,+07,1,220,27.8,27.8,False,OFF
2026-01-30,16:24:43,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:24:46,+07,0,220,27.7,25.8,False,OFF
2026-01-30,16:24:48,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:24:51,+07,1,220,27.7,25.8,False,OFF
2026-01-30,16:24:53,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:24:56,+07,0,220,27.7,25.8,False,OFF
2026-01-30,16:24:58,+07,0,220,40.0,25.7,False,OFF
2026-01-30,16:25:01,+07,1,220,27.7,25.7,False,OFF
2026-01-30,16:25:03,+07,1,220,80.0,25.7,False,OFF
2026-01-30,16:25:06,+07,0,220,27.6,25.8,False,OFF
2026-01-30,16:25:08,+07,0,220,25.7,27.6,False,OFF
2026-01-30,16:25:11,+07,1,220,27.6,25.7,False,OFF
2026-01-30,16:25:13,+07,1,220,80.0,25.7,False,OFF
2026-01-30,16:25:16,+07,0,220,27.6,25.8,False,OFF
2026-01-30,16:25:18,+07,0,220,27.6,25.8,False,OFF
2026-01-30,16:25:21,+07,1,220,27.6,25.8,False,OFF
2026-01-30,16:25:23,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:25:26,+07,0,220,27.6,25.8,False,OFF
2026-01-30,16:25:28,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:25:31,+07,1,220,27.6,25.7,False,OFF
2026-01-30,16:25:33,+07,1,220,25.7,27.7,False,OFF
2026-01-30,16:25:36,+07,0,220,27.7,27.7,False,OFF
2026-01-30,16:25:38,+07,0,220,40.0,27.7,False,OFF
2026-01-30,16:25:41,+07,1,220,27.7,25.7,False,OFF
2026-01-30,16:25:43,+07,1,220,80.0,25.7,False,OFF
2026-01-30,16:25:46,+07,0,220,25.7,25.7,False,OFF
2026-01-30,16:25:48,+07,0,220,40.0,25.6,False,OFF
2026-01-30,16:25:51,+07,1,220,27.7,25.6,False,OFF
2026-01-30,16:25:53,+07,1,220,80.0,25.6,False,OFF
2026-01-30,16:25:56,+07,0,220,27.7,25.7,False,OFF
2026-01-30,16:25:58,+07,0,220,40.0,25.7,False,OFF
2026-01-30,16:26:01,+07,1,220,27.7,25.6,False,OFF
2026-01-30,16:26:03,+07,1,220,80.0,25.6,False,OFF
2026-01-30,16:26:06,+07,0,220,27.7,25.6,False,OFF
2026-01-30,16:26:08,+07,0,220,40.0,25.6,False,OFF
2026-01-30,16:26:11,+07,1,220,27.7,25.6,False,OFF
2026-01-30,16:26:13,+07,1,220,80.0,25.6,False,OFF
2026-01-30,16:26:16,+07,0,220,27.7,25.6,False,OFF
2026-01-30,16:26:18,+07,0,220,40.0,25.7,False,OFF
2026-01-30,16:26:21,+07,1,220,25.7,27.7,False,OFF
2026-01-30,16:26:23,+07,1,220,80.0,25.7,False,OFF
2026-01-30,16:26:26,+07,0,220,27.8,25.7,False,OFF
2026-01-30,16:26:28,+07,0,220,40.0,25.7,False,OFF
2026-01-30,16:26:31,+07,1,220,27.8,25.7,False,OFF
2026-01-30,16:26:33,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:26:36,+07,0,220,27.7,25.8,False,OFF
2026-01-30,16:26:38,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:26:41,+07,1,220,27.7,25.7,False,OFF
2026-01-30,16:26:43,+07,1,220,25.8,25.7,False,OFF
2026-01-30,16:26:46,+07,0,220,27.7,25.8,False,OFF
2026-01-30,16:26:48,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:26:51,+07,1,220,27.7,25.8,False,OFF
2026-01-30,16:26:53,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:26:56,+07,0,220,27.7,25.8,False,OFF
2026-01-30,16:26:58,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:27:01,+07,1,220,27.7,25.8,False,OFF
2026-01-30,16:27:03,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:27:06,+07,0,220,27.7,25.8,False,OFF
2026-01-30,16:27:08,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:27:11,+07,1,220,27.7,25.8,False,OFF
2026-01-30,16:27:13,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:27:16,+07,0,220,27.7,25.8,False,OFF
2026-01-30,16:27:18,+07,0,220,40.0,25.9,False,OFF
2026-01-30,16:27:21,+07,1,220,27.8,25.9,False,OFF
2026-01-30,16:27:23,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:27:26,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:27:28,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:27:31,+07,1,220,27.8,27.8,False,OFF
2026-01-30,16:27:33,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:27:36,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:27:38,+07,0,220,25.8,25.8,False,OFF
2026-01-30,16:27:41,+07,1,220,27.8,25.8,False,OFF
2026-01-30,16:27:43,+07,1,220,25.8,25.8,False,OFF
2026-01-30,16:27:46,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:27:48,+07,0,220,25.8,25.8,False,OFF
2026-01-30,16:27:51,+07,1,220,27.7,25.8,False,OFF
2026-01-30,16:27:53,+07,1,220,25.8,25.8,False,OFF
2026-01-30,16:27:56,+07,0,220,27.7,25.8,False,OFF
2026-01-30,16:27:58,+07,0,220,25.8,25.8,False,OFF
2026-01-30,16:28:01,+07,1,220,27.8,25.8,False,OFF
2026-01-30,16:28:03,+07,1,220,25.8,25.8,False,OFF
2026-01-30,16:28:06,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:28:08,+07,0,220,25.8,25.8,False,OFF
2026-01-30,16:28:11,+07,1,220,27.8,25.8,False,OFF
2026-01-30,16:28:13,+07,1,220,25.7,25.7,False,OFF
2026-01-30,16:28:16,+07,0,220,27.8,25.7,False,OFF
2026-01-30,16:28:18,+07,0,220,25.8,25.8,False,OFF
2026-01-30,16:28:21,+07,1,220,27.8,25.8,False,OFF
2026-01-30,16:28:23,+07,1,220,25.8,25.8,False,OFF
2026-01-30,16:28:26,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:28:28,+07,0,220,25.7,25.8,False,OFF
2026-01-30,16:28:31,+07,1,220,27.8,25.8,False,OFF
2026-01-30,16:28:33,+07,1,220,25.8,25.8,False,OFF
2026-01-30,16:28:36,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:28:38,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:28:41,+07,1,220,27.8,25.8,False,OFF
2026-01-30,16:28:43,+07,1,220,25.8,25.8,False,OFF
2026-01-30,16:28:46,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:28:48,+07,0,220,25.9,25.8,False,OFF
2026-01-30,16:28:51,+07,1,220,27.8,25.8,False,OFF
2026-01-30,16:28:53,+07,1,220,25.9,25.8,False,OFF
2026-01-30,16:28:56,+07,0,220,27.8,25.8,False,OFF
2026-01-30,16:28:58,+07,0,220,26.0,25.8,False,OFF
2026-01-30,16:29:01,+07,0,220,26.0,25.8,False,OFF
2026-01-30,16:29:03,+07,0,220,26.0,25.8,False,OFF
2026-01-30,16:29:06,+07,0,220,26.0,25.8,False,OFF
2026-01-30,16:29:08,+07,0,220,26.0,25.8,False,OFF
2026-01-30,16:29:11,+07,1,220,26.0,25.8,False,OFF
2026-01-30,16:29:13,+07,1,220,25.9,25.8,False,OFF
2026-01-30,16:29:16,+07,0,220,25.9,25.8,False,OFF
2026-01-30,16:29:18,+07,0,220,26.0,25.8,False,OFF
2026-01-30,16:29:21,+07,1,220,26.0,25.8,False,OFF
2026-01-30,16:29:23,+07,1,220,26.0,25.8,False,OFF
2026-01-30,16:29:26,+07,0,220,26.0,27.8,False,OFF
2026-01-30,16:29:28,+07,0,220,26.0,27.8,False,OFF
2026-01-30,16:29:31,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:29:33,+07,1,220,27.8,26.0,False,OFF
2026-01-30,16:29:36,+07,0,220,26.0,27.8,False,OFF
2026-01-30,16:29:38,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:29:41,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:29:43,+07,1,220,27.8,26.0,False,OFF
2026-01-30,16:29:46,+07,0,220,27.8,26.0,False,OFF
2026-01-30,16:29:48,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:29:51,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:29:53,+07,1,220,25.9,26.0,False,OFF
2026-01-30,16:29:56,+07,0,220,25.9,26.0,False,OFF
2026-01-30,16:29:58,+07,0,220,25.9,25.9,False,OFF
2026-01-30,16:30:01,+07,1,220,25.9,25.9,False,OFF
2026-01-30,16:30:03,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:30:06,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:30:08,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:30:11,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:30:13,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:30:16,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:30:18,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:30:21,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:30:23,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:30:26,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:30:28,+07,0,220,26.1,26.0,False,OFF
2026-01-30,16:30:31,+07,1,220,26.1,26.0,False,OFF
2026-01-30,16:30:33,+07,1,220,26.1,26.0,False,OFF
2026-01-30,16:30:36,+07,0,220,26.1,26.0,False,OFF
2026-01-30,16:30:38,+07,0,220,26.1,26.0,False,OFF
2026-01-30,16:30:41,+07,1,220,26.1,26.0,False,OFF
2026-01-30,16:30:43,+07,1,220,26.1,26.0,False,OFF
2026-01-30,16:30:46,+07,0,220,26.1,26.0,False,OFF
2026-01-30,16:30:48,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:30:51,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:30:53,+07,1,220,26.1,26.0,False,OFF
2026-01-30,16:30:56,+07,0,220,26.1,26.0,False,OFF
2026-01-30,16:30:58,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:31:01,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:31:03,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:31:06,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:31:08,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:31:11,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:31:13,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:31:16,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:31:18,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:31:21,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:31:23,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:31:26,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:31:28,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:31:31,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:31:33,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:31:36,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:31:38,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:31:41,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:31:43,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:31:46,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:31:48,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:31:51,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:31:53,+07,1,220,27.6,26.0,False,OFF
2026-01-30,16:31:56,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:31:58,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:32:01,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:32:03,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:32:06,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:32:08,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:32:11,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:32:13,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:32:16,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:32:18,+07,0,220,26.1,26.0,False,OFF
2026-01-30,16:32:21,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:32:23,+07,1,220,26.1,26.0,False,OFF
2026-01-30,16:32:26,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:32:28,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:32:31,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:32:33,+07,1,220,26.0,27.5,False,OFF
2026-01-30,16:32:36,+07,0,220,40.0,27.5,False,OFF
2026-01-30,16:32:38,+07,0,220,26.0,27.5,False,OFF
2026-01-30,16:32:41,+07,1,220,80.0,27.5,False,OFF
2026-01-30,16:32:43,+07,1,220,26.0,27.5,False,OFF
2026-01-30,16:32:46,+07,0,220,40.0,27.5,False,OFF
2026-01-30,16:32:48,+07,0,220,26.0,27.5,False,OFF
2026-01-30,16:32:51,+07,1,220,80.0,27.5,False,OFF
2026-01-30,16:32:53,+07,1,220,26.0,27.5,False,OFF
2026-01-30,16:32:56,+07,0,220,40.0,27.5,False,OFF
2026-01-30,16:32:58,+07,0,220,26.0,27.5,False,OFF
2026-01-30,16:33:01,+07,1,220,80.0,27.5,False,OFF
2026-01-30,16:33:03,+07,1,220,26.0,27.5,False,OFF
2026-01-30,16:33:06,+07,0,220,40.0,27.5,False,OFF
2026-01-30,16:33:08,+07,0,220,26.0,27.5,False,OFF
2026-01-30,16:33:11,+07,1,220,80.0,27.5,False,OFF
2026-01-30,16:33:13,+07,1,220,26.0,27.5,False,OFF
2026-01-30,16:33:16,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:33:18,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:33:21,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:33:23,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:33:26,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:33:28,+07,0,220,25.9,26.0,False,OFF
2026-01-30,16:33:31,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:33:33,+07,1,220,26.0,27.4,False,OFF
2026-01-30,16:33:36,+07,0,220,40.0,25.9,False,OFF
2026-01-30,16:33:38,+07,0,220,25.9,27.4,False,OFF
2026-01-30,16:33:41,+07,1,220,80.0,27.4,False,OFF
2026-01-30,16:33:43,+07,1,220,25.9,27.4,False,OFF
2026-01-30,16:33:46,+07,0,220,40.0,27.4,False,OFF
2026-01-30,16:33:48,+07,0,220,25.9,27.4,False,OFF
2026-01-30,16:33:51,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:33:53,+07,1,220,27.5,25.9,False,OFF
2026-01-30,16:33:56,+07,0,220,40.0,25.9,False,OFF
2026-01-30,16:33:58,+07,0,220,25.9,27.4,False,OFF
2026-01-30,16:34:01,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:34:03,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:34:06,+07,0,220,40.0,25.9,False,OFF
2026-01-30,16:34:08,+07,0,220,25.9,25.9,False,OFF
2026-01-30,16:34:11,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:34:13,+07,1,220,25.9,25.9,False,OFF
2026-01-30,16:34:16,+07,0,220,40.0,25.9,False,OFF
2026-01-30,16:34:18,+07,0,220,26.0,25.9,False,OFF
2026-01-30,16:34:21,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:34:23,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:34:26,+07,0,220,26.0,25.9,False,OFF
2026-01-30,16:34:28,+07,0,220,27.3,25.9,False,OFF
2026-01-30,16:34:31,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:34:33,+07,1,220,26.0,25.9,False,OFF
2026-01-30,16:34:36,+07,0,220,40.0,25.9,False,OFF
2026-01-30,16:34:38,+07,0,220,26.0,25.9,False,OFF
2026-01-30,16:34:41,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:34:43,+07,1,220,26.0,25.9,False,OFF
2026-01-30,16:34:46,+07,0,220,40.0,25.9,False,OFF
2026-01-30,16:34:48,+07,0,220,26.0,25.9,False,OFF
2026-01-30,16:34:51,+07,1,220,26.0,25.9,False,OFF
2026-01-30,16:34:53,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:34:56,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:34:58,+07,0,220,26.0,26.0,False,OFF
2026-01-30,16:35:01,+07,1,220,26.0,26.0,False,OFF
2026-01-30,16:35:03,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:35:06,+07,0,220,80.0,26.0,False,OFF
2026-01-30,16:35:08,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:35:11,+07,1,220,40.0,26.0,False,OFF
2026-01-30,16:35:13,+07,1,220,80.0,26.0,False,OFF
2026-01-30,16:35:16,+07,0,220,80.0,26.0,False,OFF
2026-01-30,16:35:18,+07,0,220,40.0,26.0,False,OFF
2026-01-30,16:35:21,+07,1,220,40.0,80.0,True,OFF
2026-01-30,16:35:23,+07,1,220,27.3,80.0,True,OFF
2026-01-30,16:35:26,+07,0,220,27.3,26.0,False,OFF
2026-01-30,16:35:28,+07,0,220,40.0,25.9,False,OFF
2026-01-30,16:35:31,+07,1,220,40.0,25.9,False,OFF
2026-01-30,16:35:33,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:35:36,+07,0,220,80.0,25.9,False,OFF
2026-01-30,16:35:38,+07,0,220,40.0,25.9,False,OFF
2026-01-30,16:35:41,+07,1,220,80.0,25.9,False,OFF
2026-01-30,16:35:43,+07,1,220,25.9,25.9,False,OFF
2026-01-30,16:35:46,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:35:48,+07,0,220,25.8,25.8,False,OFF
2026-01-30,16:35:51,+07,1,220,25.8,25.8,False,OFF
2026-01-30,16:35:53,+07,1,220,80.0,25.8,False,OFF
2026-01-30,16:35:56,+07,0,220,80.0,25.8,False,OFF
2026-01-30,16:35:58,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:36:01,+07,1,220,40.0,25.8,False,OFF
2026-01-30,16:36:04,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:36:06,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:36:08,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:36:11,+07,0,220,25.8,25.8,False,OFF
2026-01-30,16:36:13,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:36:16,+07,0,220,40.0,25.8,False,OFF
2026-01-30,16:36:18,+07,0,220,40.0,25.8,False,OFF
