Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload,ROOF_STATUS
2026-01-21,13:31:40,+07,0,220,26.1,,False,OFF
2026-01-21,13:31:42,+07,0,220,26.1,,False,OFF
2026-01-21,13:31:44,+07,0,220,40.0,,False,OFF
2026-01-21,13:31:46,+07,0,220,26.1,,False,OFF
2026-01-21,13:31:48,+07,0,220,26.1,,False,OFF
2026-01-21,13:31:50,+07,0,220,40.0,,False,OFF
2026-01-21,13:31:52,+07,0,220,26.1,,False,OFF
2026-01-21,13:31:54,+07,0,220,40.0,,False,OFF
2026-01-21,13:31:56,+07,0,220,26.1,,False,OFF
2026-01-21,13:31:58,+07,0,220,26.1,26.1,False,OFF
2026-01-21,13:32:02,+07,0,220,27.5,26.1,False,OFF
2026-01-21,13:32:04,+07,0,220,26.1,27.5,False,OFF
2026-01-21,13:32:06,+07,0,220,40.0,27.5,False,OFF
2026-01-21,13:32:08,+07,0,220,26.1,26.1,False,OFF
2026-01-21,13:32:10,+07,0,220,26.1,26.1,False,OFF
2026-01-21,13:32:12,+07,0,220,27.6,26.1,False,OFF
2026-01-21,13:32:14,+07,0,220,26.1,26.1,False,OFF
2026-01-21,13:32:16,+07,0,220,40.0,26.1,False,OFF
2026-01-21,13:32:18,+07,0,220,26.1,26.1,False,OFF
2026-01-21,13:32:20,+07,0,220,40.0,26.1,False,OFF
2026-01-21,13:32:22,+07,0,220,26.2,27.5,False,OFF
2026-01-21,13:32:24,+07,0,220,40.0,27.5,False,OFF
2026-01-21,13:32:26,+07,0,220,26.2,27.5,False,OFF
2026-01-21,13:32:28,+07,0,220,26.2,26.2,False,OFF
2026-01-21,13:32:31,+07,0,220,27.6,26.2,False,OFF
2026-01-21,13:32:33,+07,0,220,26.2,26.2,False,OFF
2026-01-21,13:32:35,+07,0,220,40.0,26.2,False,OFF
2026-01-21,13:32:37,+07,0,220,26.1,26.2,False,OFF
2026-01-21,13:32:39,+07,0,220,40.0,26.2,False,OFF
2026-01-21,13:32:41,+07,0,220,26.2,26.2,False,OFF
2026-01-21,13:32:43,+07,0,220,26.2,26.2,False,OFF
2026-01-21,13:32:45,+07,0,220,40.0,26.2,False,OFF
2026-01-21,13:32:47,+07,0,220,26.1,26.2,False,OFF
2026-01-21,13:32:49,+07,0,220,40.0,26.2,False,OFF
2026-01-21,13:32:51,+07,0,220,26.1,26.2,False,OFF
2026-01-21,13:32:53,+07,0,220,26.1,26.2,False,OFF
2026-01-21,13:32:55,+07,0,220,40.0,26.2,False,OFF
2026-01-21,13:32:57,+07,0,220,26.2,26.2,False,OFF
2026-01-21,13:32:59,+07,0,220,40.0,26.2,False,OFF
2026-01-21,13:33:02,+07,0,220,26.2,26.2,False,OFF
2026-01-21,13:33:04,+07,0,220,26.2,26.2,False,OFF
