Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload
2025-10-30,15:23:33,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:35,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:37,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:39,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:41,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:43,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:46,UTC+07:00,1,220,31.3,31.4,False
2025-10-30,15:23:48,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:50,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:52,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:54,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:56,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:23:58,UTC+07:00,1,220,80.0,31.5,False
2025-10-30,15:24:00,UTC+07:00,1,220,80.0,31.5,False
2025-10-30,15:24:02,UTC+07:00,0,220,40.0,31.5,False
2025-10-30,15:24:04,UTC+07:00,0,220,40.0,31.5,False
2025-10-30,15:24:06,UTC+07:00,0,220,40.0,31.5,False
2025-10-30,15:24:08,UTC+07:00,0,220,40.0,31.4,False
2025-10-30,15:24:10,UTC+07:00,0,220,40.0,31.4,False
2025-10-30,15:24:12,UTC+07:00,0,220,40.0,31.4,False
2025-10-30,15:24:14,UTC+07:00,0,220,40.0,31.4,False
2025-10-30,15:24:16,UTC+07:00,0,220,40.0,31.4,False
2025-10-30,15:24:18,UTC+07:00,0,220,40.0,31.4,False
2025-10-30,15:24:20,UTC+07:00,0,220,40.0,31.4,False
2025-10-30,15:24:22,UTC+07:00,0,220,40.0,31.3,False
2025-10-30,15:24:24,UTC+07:00,0,220,40.0,31.3,False
2025-10-30,15:24:26,UTC+07:00,0,220,40.0,31.2,False
2025-10-30,15:24:28,UTC+07:00,0,220,40.0,31.2,False
2025-10-30,15:24:30,UTC+07:00,0,220,40.0,31.2,False
2025-10-30,15:24:32,UTC+07:00,0,220,40.0,31.1,False
2025-10-30,15:24:34,UTC+07:00,0,220,40.0,31.1,False
2025-10-30,15:24:36,UTC+07:00,0,220,40.0,31.1,False
2025-10-30,15:24:38,UTC+07:00,0,220,40.0,31.2,False
2025-10-30,15:24:40,UTC+07:00,0,220,40.0,31.2,False
2025-10-30,15:24:42,UTC+07:00,0,220,40.0,31.1,False
2025-10-30,15:24:44,UTC+07:00,0,220,40.0,31.1,False
2025-10-30,15:24:46,UTC+07:00,0,220,40.0,31.1,False
2025-10-30,15:24:48,UTC+07:00,0,220,40.0,31.1,False
2025-10-30,15:24:50,UTC+07:00,0,220,40.0,31.1,False
2025-10-30,15:24:52,UTC+07:00,0,220,40.0,31.2,False
2025-10-30,15:24:54,UTC+07:00,0,220,40.0,31.2,False
2025-10-30,15:24:56,UTC+07:00,0,220,40.0,31.2,False
2025-10-30,15:24:58,UTC+07:00,0,220,40.0,31.3,False
2025-10-30,15:25:01,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:03,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:05,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:07,UTC+07:00,1,220,31.4,17.5,False
2025-10-30,15:25:09,UTC+07:00,1,220,80.0,17.5,False
2025-10-30,15:25:11,UTC+07:00,1,220,80.0,17.5,False
2025-10-30,15:25:13,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:15,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:17,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:19,UTC+07:00,1,220,80.0,31.4,False
