Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload,ROOF_STATUS
2025-10-31,10:54:25,UTC+07:00,0,220,40.0,,False,OFF
2025-10-31,10:54:27,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:54:29,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:31,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:33,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:35,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:37,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:39,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:41,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:43,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:45,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:47,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:49,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:51,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:53,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:55,UTC+07:00,0,220,40.0,29.2,False,OFF
2025-10-31,10:54:57,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:54:59,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:01,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:03,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:05,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:07,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:09,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:11,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:13,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:15,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:17,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:19,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:21,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:23,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:25,UTC+07:00,0,220,40.0,29.3,False,OFF
2025-10-31,10:55:27,UTC+07:00,0,220,40.0,29.3,False,OFF
