Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload,ROOF_STATUS
2025-10-31,12:42:24,UTC+07:00,0,220,80.0,80.0,True,OFF
2025-10-31,12:42:26,UTC+07:00,0,220,40.0,32.9,True,OFF
2025-10-31,12:42:28,UTC+07:00,0,220,40.0,32.9,True,OFF
2025-10-31,12:42:30,UTC+07:00,0,220,40.0,32.8,True,OFF
2025-10-31,12:42:32,UTC+07:00,0,220,40.0,32.7,True,OFF
2025-10-31,12:42:34,UTC+07:00,0,220,40.0,32.7,True,OFF
2025-10-31,12:42:36,UTC+07:00,0,220,40.0,32.7,True,OFF
2025-10-31,12:42:38,UTC+07:00,0,220,40.0,32.7,True,OFF
2025-10-31,12:42:40,UTC+07:00,0,220,40.0,32.8,True,OFF
2025-10-31,12:42:42,UTC+07:00,0,220,40.0,32.8,True,OFF
2025-10-31,12:42:44,UTC+07:00,0,220,40.0,32.8,True,OFF
2025-10-31,12:42:46,UTC+07:00,0,220,40.0,32.8,True,OFF
2025-10-31,12:42:48,UTC+07:00,0,220,40.0,32.7,True,OFF
2025-10-31,12:42:50,UTC+07:00,0,220,40.0,32.7,True,OFF
2025-10-31,12:42:52,UTC+07:00,0,220,40.0,32.7,True,OFF
2025-10-31,12:42:54,UTC+07:00,0,220,40.0,32.7,True,OFF
2025-10-31,12:42:56,UTC+07:00,0,220,40.0,32.7,True,OFF
2025-10-31,12:42:58,UTC+07:00,0,220,40.0,32.7,True,OFF
