Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload
2025-10-30,15:30:23,UTC+07:00,1,220,80.0,30.8,False
2025-10-30,15:30:25,UTC+07:00,1,220,80.0,30.8,False
