Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload,ROOF_STATUS
2025-10-31,12:26:52,UTC+07:00,0,220,,32.3,False,OFF
2025-10-31,12:26:54,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:26:56,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:26:58,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:01,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:03,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:05,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:07,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:09,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:27:11,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:27:13,UTC+07:00,0,220,32.2,13.4,False,OFF
2025-10-31,12:27:15,UTC+07:00,0,220,32.2,13.4,False,OFF
2025-10-31,12:27:17,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:27:19,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:27:21,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:27:23,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:27:25,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:27:27,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:27:29,UTC+07:00,0,220,40.0,32.3,False,OFF
2025-10-31,12:27:31,UTC+07:00,0,220,40.0,32.1,False,OFF
2025-10-31,12:27:33,UTC+07:00,0,220,40.0,32.1,False,OFF
2025-10-31,12:27:35,UTC+07:00,0,220,40.0,32.1,False,OFF
2025-10-31,12:27:37,UTC+07:00,0,220,40.0,32.1,False,OFF
2025-10-31,12:27:39,UTC+07:00,0,220,40.0,32.1,False,OFF
2025-10-31,12:27:41,UTC+07:00,0,220,40.0,32.1,False,OFF
2025-10-31,12:27:43,UTC+07:00,0,220,40.0,32.1,False,OFF
2025-10-31,12:27:45,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:47,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:49,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:51,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:53,UTC+07:00,0,220,40.0,32.2,False,OFF
2025-10-31,12:27:55,UTC+07:00,0,220,40.0,32.2,False,OFF
