Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload
2025-10-30,15:25:38,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:40,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:42,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:44,UTC+07:00,1,220,80.0,31.4,False
2025-10-30,15:25:46,UTC+07:00,1,220,80.0,31.6,False
2025-10-30,15:25:48,UTC+07:00,1,220,80.0,31.6,False
2025-10-30,15:25:50,UTC+07:00,1,220,80.0,31.6,False
