Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload,ROOF_STATUS
2026-01-13,13:58:16,+07,1,220,80.0,27.4,False,N/A
2026-01-13,13:58:18,+07,1,220,80.0,27.4,False,N/A
2026-01-13,13:58:20,+07,1,220,80.0,27.3,False,N/A
2026-01-13,13:58:22,+07,1,220,80.0,27.3,False,N/A
2026-01-13,13:58:24,+07,1,220,80.0,27.3,False,N/A
2026-01-13,13:58:26,+07,1,220,80.0,27.3,False,N/A
2026-01-13,13:58:28,+07,1,220,80.0,27.3,False,N/A
2026-01-13,13:58:30,+07,1,220,40.0,27.3,False,N/A
2026-01-13,13:58:32,+07,1,220,40.0,27.4,False,N/A
2026-01-13,13:58:34,+07,1,220,40.0,27.4,False,N/A
2026-01-13,13:58:37,+07,0,220,40.0,27.6,False,N/A
2026-01-13,13:58:39,+07,0,220,40.0,27.5,False,N/A
2026-01-13,13:58:41,+07,0,220,40.0,27.5,False,N/A
2026-01-13,13:58:43,+07,0,220,26.8,27.5,False,N/A
2026-01-13,13:58:45,+07,0,220,27.4,27.5,False,N/A
2026-01-13,13:58:47,+07,0,220,27.5,27.5,False,N/A
2026-01-13,13:58:49,+07,0,220,27.5,27.5,False,N/A
2026-01-13,13:58:51,+07,0,220,27.5,27.5,False,N/A
2026-01-13,13:58:53,+07,0,220,27.4,27.5,False,N/A
2026-01-13,13:58:55,+07,0,220,27.3,27.5,False,N/A
2026-01-13,13:58:57,+07,0,220,40.0,27.5,False,N/A
2026-01-13,13:58:59,+07,0,220,40.0,27.5,False,N/A
2026-01-13,13:59:02,+07,0,220,80.0,27.5,False,N/A
2026-01-13,13:59:04,+07,0,220,80.0,27.5,False,N/A
2026-01-13,13:59:06,+07,0,220,80.0,27.5,False,N/A
2026-01-13,13:59:08,+07,0,220,80.0,27.5,False,N/A
2026-01-13,13:59:10,+07,0,220,27.0,27.5,False,N/A
2026-01-13,13:59:12,+07,0,220,40.0,27.5,False,N/A
2026-01-13,13:59:14,+07,0,220,40.0,27.5,False,N/A
2026-01-13,13:59:16,+07,0,220,40.0,27.5,False,N/A
2026-01-13,13:59:18,+07,0,220,40.0,27.5,False,N/A
2026-01-13,13:59:20,+07,0,220,40.0,27.5,False,N/A
2026-01-13,13:59:22,+07,0,220,80.0,27.5,False,N/A
2026-01-13,13:59:24,+07,0,220,80.0,27.4,False,N/A
2026-01-13,13:59:26,+07,0,220,80.0,27.4,False,N/A
2026-01-13,13:59:28,+07,0,220,80.0,27.4,False,N/A
2026-01-13,13:59:30,+07,0,220,80.0,27.6,False,N/A
2026-01-13,13:59:32,+07,0,220,40.0,27.6,False,N/A
2026-01-13,13:59:34,+07,0,220,40.0,27.6,False,N/A
2026-01-13,13:59:36,+07,0,220,27.5,27.6,False,N/A
2026-01-13,13:59:38,+07,0,220,27.5,27.6,False,N/A
2026-01-13,13:59:40,+07,0,220,40.0,27.6,False,N/A
2026-01-13,13:59:42,+07,0,220,80.0,27.6,False,N/A
2026-01-13,13:59:44,+07,0,220,80.0,27.6,False,N/A
2026-01-13,13:59:46,+07,0,220,80.0,27.6,False,N/A
2026-01-13,13:59:48,+07,0,220,80.0,27.7,False,N/A
2026-01-13,13:59:50,+07,0,220,40.0,27.7,False,N/A
2026-01-13,13:59:52,+07,0,220,40.0,26.4,False,N/A
2026-01-13,13:59:54,+07,0,220,40.0,28.2,False,N/A
2026-01-13,13:59:56,+07,0,220,28.1,28.2,False,N/A
2026-01-13,13:59:58,+07,0,220,28.1,28.2,False,N/A
2026-01-13,14:00:00,+07,0,220,28.3,28.2,False,N/A
2026-01-13,14:00:02,+07,0,220,28.3,28.2,False,N/A
2026-01-13,14:00:04,+07,0,220,28.3,28.2,False,N/A
2026-01-13,14:00:06,+07,0,220,26.5,28.2,False,N/A
2026-01-13,14:00:08,+07,0,220,80.0,28.2,False,N/A
2026-01-13,14:00:10,+07,0,220,40.0,28.2,False,N/A
2026-01-13,14:00:12,+07,0,220,40.0,28.2,False,N/A
2026-01-13,14:00:14,+07,0,220,28.3,28.2,False,N/A
2026-01-13,14:00:16,+07,0,220,28.3,28.3,False,N/A
2026-01-13,14:00:18,+07,0,220,28.3,28.3,False,N/A
