Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload,ROOF_STATUS
2026-01-20,13:32:40,+07,0,220,26.3,27.9,False,OFF
2026-01-20,13:32:42,+07,0,220,26.3,27.9,False,OFF
2026-01-20,13:32:44,+07,0,220,40.0,27.9,False,OFF
2026-01-20,13:32:46,+07,0,220,26.3,26.3,False,OFF
2026-01-20,13:32:48,+07,0,220,26.3,27.9,False,ON
2026-01-20,13:32:50,+07,0,220,26.3,27.9,False,ON
2026-01-20,13:32:52,+07,0,220,26.3,27.9,False,ON
2026-01-20,13:32:54,+07,0,220,26.3,27.9,False,ON
2026-01-20,13:32:56,+07,0,220,26.3,27.9,False,ON
2026-01-20,13:32:58,+07,0,220,27.9,27.9,False,ON
2026-01-20,13:33:02,+07,1,220,27.9,26.3,False,ON
2026-01-20,13:33:05,+07,1,220,80.0,26.3,False,ON
2026-01-20,13:33:10,+07,1,220,26.2,26.3,False,ON
2026-01-20,13:33:14,+07,1,220,80.0,26.3,False,ON
2026-01-20,13:33:16,+07,0,220,80.0,26.2,False,ON
2026-01-20,13:33:18,+07,0,220,26.2,26.2,False,OFF
2026-01-20,13:33:20,+07,0,220,40.0,26.2,False,ON
2026-01-20,13:33:22,+07,0,220,26.2,26.2,False,ON
2026-01-20,13:33:24,+07,0,220,40.0,26.3,False,ON
2026-01-20,13:33:26,+07,0,220,40.0,26.3,False,ON
2026-01-20,13:33:28,+07,0,220,27.8,26.3,False,ON
2026-01-20,13:33:32,+07,1,220,27.8,26.3,False,ON
2026-01-20,13:33:35,+07,1,220,26.3,27.8,False,ON
2026-01-20,13:33:38,+07,1,220,26.3,26.4,False,ON
2026-01-20,13:33:42,+07,1,220,27.8,26.4,False,ON
2026-01-20,13:33:45,+07,0,220,80.0,26.3,False,ON
2026-01-20,13:33:47,+07,0,220,40.0,26.3,False,ON
2026-01-20,13:33:49,+07,0,220,26.3,27.8,False,OFF
2026-01-20,13:33:51,+07,0,220,26.3,27.8,False,OFF
2026-01-20,13:33:54,+07,0,220,26.3,27.8,False,ON
2026-01-20,13:33:56,+07,0,220,27.8,27.8,False,ON
2026-01-20,13:33:58,+07,0,220,40.0,26.3,False,ON
2026-01-20,13:34:00,+07,0,220,27.8,26.3,False,ON
2026-01-20,13:34:02,+07,0,220,40.0,26.3,False,ON
2026-01-20,13:34:04,+07,0,220,26.3,27.7,False,ON
2026-01-20,13:34:06,+07,0,220,26.3,27.7,False,ON
2026-01-20,13:34:08,+07,0,220,26.3,27.7,False,ON
2026-01-20,13:34:10,+07,0,220,26.3,27.7,False,ON
2026-01-20,13:34:12,+07,0,220,26.3,27.7,False,OFF
2026-01-20,13:34:14,+07,0,220,27.7,27.7,False,OFF
2026-01-20,13:34:16,+07,0,220,40.0,27.7,False,ON
2026-01-20,13:34:18,+07,0,220,26.4,27.7,False,N/A
2026-01-20,13:34:20,+07,0,220,26.4,26.4,False,ON
2026-01-20,13:34:22,+07,0,220,26.4,27.7,False,ON
2026-01-20,13:34:24,+07,0,220,26.4,27.7,False,ON
2026-01-20,13:34:26,+07,0,220,26.4,27.7,False,ON
2026-01-20,13:34:28,+07,0,220,27.7,27.7,False,OFF
2026-01-20,13:34:31,+07,0,220,40.0,27.7,False,OFF
2026-01-20,13:34:33,+07,0,220,26.3,26.3,False,OFF
2026-01-20,13:34:35,+07,0,220,26.3,26.3,False,OFF
2026-01-20,13:34:37,+07,0,220,40.0,26.3,False,OFF
2026-01-20,13:34:39,+07,0,220,26.4,26.3,False,OFF
2026-01-20,13:34:41,+07,0,220,40.0,26.3,False,OFF
2026-01-20,13:34:43,+07,0,220,26.4,26.3,False,OFF
2026-01-20,13:34:46,+07,0,220,26.4,26.3,False,N/A
2026-01-20,13:34:48,+07,0,220,40.0,26.3,False,OFF
2026-01-20,13:34:50,+07,0,220,26.4,26.3,False,OFF
2026-01-20,13:34:52,+07,0,220,40.0,26.3,False,OFF
2026-01-20,13:34:54,+07,0,220,26.4,26.3,False,OFF
2026-01-20,13:34:56,+07,0,220,40.0,26.3,False,OFF
2026-01-20,13:34:58,+07,0,220,26.4,26.3,False,OFF
2026-01-20,13:35:01,+07,0,220,40.0,26.3,False,OFF
2026-01-20,13:35:03,+07,0,220,26.5,26.3,False,OFF
