Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload,ROOF_STATUS
2026-01-13,12:24:29,+07,0,220,,28.3,False,N/A
2026-01-13,12:24:31,+07,0,220,40.0,28.3,False,N/A
2026-01-13,12:24:33,+07,0,220,40.0,28.3,False,N/A
2026-01-13,12:24:35,+07,0,220,40.0,28.4,False,N/A
2026-01-13,12:24:38,+07,0,220,40.0,28.5,False,N/A
2026-01-13,12:24:40,+07,0,220,80.0,28.5,False,N/A
2026-01-13,12:24:42,+07,0,220,80.0,28.5,False,N/A
2026-01-13,12:32:21,+07,0,220,,31.0,False,N/A
2026-01-13,12:32:23,+07,0,220,40.0,31.0,False,N/A
2026-01-13,12:32:25,+07,0,220,40.0,31.1,False,N/A
2026-01-13,12:32:27,+07,0,220,40.0,31.1,False,N/A
2026-01-13,12:32:29,+07,0,220,40.0,31.3,False,N/A
2026-01-13,12:32:31,+07,0,220,40.0,31.3,False,N/A
2026-01-13,12:32:33,+07,0,220,40.0,31.1,False,N/A
2026-01-13,12:32:35,+07,0,220,40.0,31.1,False,N/A
2026-01-13,12:42:01,+07,0,220,,,False,N/A
2026-01-13,12:42:09,+07,0,220,,,False,N/A
2026-01-13,12:42:11,+07,0,220,40.0,,False,N/A
2026-01-13,12:42:13,+07,0,220,40.0,31.7,False,N/A
2026-01-13,12:42:15,+07,0,220,40.0,31.7,False,N/A
2026-01-13,12:42:17,+07,0,220,40.0,31.7,False,N/A
2026-01-13,12:42:19,+07,0,220,40.0,31.7,False,N/A
2026-01-13,12:42:21,+07,0,220,80.0,31.5,False,N/A
2026-01-13,12:42:23,+07,0,220,80.0,31.5,False,N/A
2026-01-13,12:42:25,+07,0,220,80.0,31.5,False,N/A
2026-01-13,12:42:27,+07,0,220,80.0,31.5,False,N/A
2026-01-13,12:42:29,+07,0,220,80.0,31.5,False,N/A
2026-01-13,12:42:31,+07,0,220,40.0,31.4,False,N/A
2026-01-13,12:42:33,+07,0,220,40.0,31.5,False,N/A
2026-01-13,12:42:35,+07,0,220,40.0,31.5,False,N/A
2026-01-13,12:42:37,+07,0,220,40.0,31.5,False,N/A
2026-01-13,12:42:39,+07,0,220,40.0,31.6,False,N/A
2026-01-13,12:42:41,+07,0,220,80.0,31.7,False,N/A
2026-01-13,12:42:43,+07,0,220,80.0,31.7,False,N/A
2026-01-13,12:42:45,+07,0,220,80.0,31.7,False,N/A
2026-01-13,12:42:47,+07,0,220,80.0,31.7,False,N/A
2026-01-13,12:42:49,+07,0,220,80.0,31.7,False,N/A
2026-01-13,12:42:51,+07,0,220,40.0,31.7,False,N/A
2026-01-13,12:42:53,+07,0,220,40.0,31.5,False,N/A
2026-01-13,12:42:55,+07,0,220,40.0,31.5,False,N/A
2026-01-13,12:42:57,+07,0,220,40.0,31.4,False,N/A
2026-01-13,12:42:59,+07,0,220,40.0,31.4,False,N/A
2026-01-13,12:43:01,+07,0,220,80.0,31.4,False,N/A
2026-01-13,12:43:03,+07,0,220,80.0,31.4,False,N/A
2026-01-13,12:43:05,+07,0,220,80.0,31.4,False,N/A
2026-01-13,12:43:07,+07,0,220,80.0,31.4,False,N/A
2026-01-13,12:43:09,+07,0,220,80.0,31.2,False,N/A
2026-01-13,12:43:11,+07,0,220,40.0,31.2,False,N/A
2026-01-13,12:43:13,+07,0,220,40.0,31.3,False,N/A
