Date,Time,Timezone,STATUS,QSDELAY,DTEMF,LTEMF,overload,ROOF_STATUS
2026-01-13,13:56:14,+07,1,220,40.0,28.8,False,N/A
2026-01-13,13:56:16,+07,1,220,80.0,28.7,False,N/A
2026-01-13,13:56:18,+07,1,220,28.7,28.7,False,N/A
2026-01-13,13:56:20,+07,1,220,80.0,28.6,False,N/A
2026-01-13,13:56:22,+07,1,220,28.5,28.6,False,N/A
2026-01-13,13:56:24,+07,1,220,80.0,28.6,False,N/A
2026-01-13,13:56:26,+07,1,220,80.0,28.5,False,N/A
2026-01-13,13:56:28,+07,1,220,80.0,28.5,False,N/A
2026-01-13,13:56:30,+07,1,220,40.0,28.5,False,N/A
2026-01-13,13:56:32,+07,1,220,40.0,28.5,False,N/A
2026-01-13,13:56:34,+07,1,220,40.0,28.5,False,N/A
2026-01-13,13:56:36,+07,1,220,40.0,28.5,False,N/A
2026-01-13,13:56:38,+07,1,220,40.0,28.5,False,N/A
2026-01-13,13:56:40,+07,1,220,80.0,28.4,False,N/A
2026-01-13,13:56:42,+07,1,220,80.0,28.4,False,N/A
2026-01-13,13:56:44,+07,1,220,80.0,28.4,False,N/A
2026-01-13,13:56:46,+07,1,220,80.0,28.4,False,N/A
2026-01-13,13:56:48,+07,1,220,80.0,28.4,False,N/A
2026-01-13,13:56:50,+07,1,220,40.0,28.4,False,N/A
2026-01-13,13:56:52,+07,1,220,40.0,28.4,False,N/A
2026-01-13,13:56:54,+07,1,220,40.0,28.4,False,N/A
2026-01-13,13:56:56,+07,1,220,40.0,28.4,False,N/A
2026-01-13,13:56:58,+07,1,220,40.0,28.4,False,N/A
2026-01-13,13:57:01,+07,0,220,40.0,28.4,False,N/A
2026-01-13,13:57:03,+07,0,220,40.0,28.1,False,N/A
2026-01-13,13:57:05,+07,0,220,40.0,28.1,False,N/A
2026-01-13,13:57:07,+07,0,220,40.0,28.1,False,N/A
2026-01-13,13:57:09,+07,0,220,40.0,28.1,False,N/A
2026-01-13,13:57:11,+07,0,220,40.0,28.1,False,N/A
2026-01-13,13:57:13,+07,0,220,40.0,28.1,False,N/A
2026-01-13,13:57:15,+07,0,220,40.0,27.8,False,N/A
2026-01-13,13:57:17,+07,0,220,40.0,27.8,False,N/A
2026-01-13,13:57:19,+07,0,220,40.0,27.8,False,N/A
2026-01-13,13:57:21,+07,0,220,80.0,27.7,False,N/A
2026-01-13,13:57:24,+07,0,220,80.0,27.7,False,N/A
2026-01-13,13:57:26,+07,0,220,80.0,27.9,False,N/A
2026-01-13,13:57:28,+07,0,220,80.0,27.9,False,N/A
2026-01-13,13:57:30,+07,0,220,80.0,27.7,False,N/A
2026-01-13,13:57:32,+07,0,220,40.0,27.7,False,N/A
2026-01-13,13:57:34,+07,0,220,40.0,27.8,False,N/A
2026-01-13,13:57:36,+07,0,220,27.7,26.6,False,N/A
2026-01-13,13:57:38,+07,0,220,40.0,27.8,False,N/A
2026-01-13,13:57:40,+07,0,220,40.0,27.8,False,N/A
2026-01-13,13:57:42,+07,0,220,80.0,27.8,False,N/A
2026-01-13,13:57:44,+07,0,220,80.0,27.8,False,N/A
2026-01-13,13:57:46,+07,0,220,80.0,27.8,False,N/A
2026-01-13,13:57:48,+07,0,220,80.0,27.7,False,N/A
2026-01-13,13:57:50,+07,0,220,27.7,26.7,False,N/A
2026-01-13,13:57:52,+07,0,220,40.0,27.7,False,N/A
2026-01-13,13:57:54,+07,0,220,40.0,27.7,False,N/A
2026-01-13,13:57:56,+07,0,220,40.0,27.7,False,N/A
2026-01-13,13:57:58,+07,0,220,40.0,27.7,False,N/A
2026-01-13,13:58:01,+07,1,220,80.0,27.7,False,N/A
2026-01-13,13:58:03,+07,1,220,80.0,27.7,False,N/A
2026-01-13,13:58:05,+07,1,220,80.0,27.7,False,N/A
